>[    3.485220] random 0028 0000 0000 cadf44cd e6e5b548: add_disk_randomness(8:0) cadf44cd e6e5b548
[    5.837940] random 0138 0000 0000 4ffa2e05 e41a3a9a: urand_change_num 3752 extract_buf: pool_sig fffffdcd, data_sig 000001b0, bytes_mixed 20 4ffa2e05 e41a3a9a
[    5.837944] random 0138 0000 0000 4ffa2e05 e41a3a9a: urand_change_num 3753 extract_buf: pool_sig fffffd6a, data_sig 0000011d, bytes_mixed 20 4ffa2e05 e41a3a9a
[    5.838302] random 0138 0000 0000 88a72e40 792dad4f: rand_read_num 875 get_random_bytes(16): sig fffffdf1 88a72e40 792dad4f
[    5.838305] random 0138 0000 0000 88a72e40 792dad4f: extract_entropy(.. 16 ..)
[    5.838307] random 0138 0000 0000 88a72e40 792dad4f: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    5.838309] random 0138 0000 0000 88a72e40 792dad4f: extract_entropy(.. 16 ..)
[    5.838311] random 0138 0000 0000 88a72e40 792dad4f: trying to extract 128 bits from input
[    5.838314] random 0138 0000 0000 88a72e40 792dad4f: debiting 0 entropy credits from input
[    5.838316] random 0138 0000 0000 88a72e40 792dad4f: extract_entropy account returned: 0 
[    5.838319] random 0138 0000 0000 88a72e40 792dad4f: urand_change_num 3754 xfer_secondary_pool(16): pool_sig fffffdf1, data_sig 00000000, bytes_mixed 0 88a72e40 792dad4f
[    5.838321] random 0138 0000 0000 88a72e40 792dad4f: trying to extract 128 bits from nonblocking
[    5.838324] random 0138 0000 0000 88a72e40 792dad4f: debiting 128 entropy credits from nonblocking (unlimited)
[    5.838326] random 0138 0000 0000 88a72e40 792dad4f: extract_entropy account returned: 16 
[    5.838329] random 0138 0000 0000 88a72e40 792dad4f: urand_change_num 3755 extract_buf: pool_sig fffffdf1, data_sig fffffec2, bytes_mixed 20 88a72e40 792dad4f
[    5.838334] random 0138 0000 0000 cebdebda 5654007e: urand_change_num 3756 extract_buf: pool_sig 000003a7, data_sig 00000239, bytes_mixed 20 cebdebda 5654007e
[    5.844097] random 0138 0000 0000 cebdebda 5654007e: rand_read_num 876 get_random_bytes(16): sig 00000017 cebdebda 5654007e
[    5.844100] random 0138 0000 0000 cebdebda 5654007e: extract_entropy(.. 16 ..)
[    5.844103] random 0138 0000 0000 cebdebda 5654007e: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    5.844106] random 0138 0000 0000 cebdebda 5654007e: extract_entropy(.. 16 ..)
[    5.844108] random 0138 0000 0000 cebdebda 5654007e: trying to extract 128 bits from input
[    5.844110] random 0138 0000 0000 cebdebda 5654007e: debiting 0 entropy credits from input
[    5.844112] random 0138 0000 0000 cebdebda 5654007e: extract_entropy account returned: 0 
[    5.844115] random 0138 0000 0000 cebdebda 5654007e: urand_change_num 3757 xfer_secondary_pool(16): pool_sig 00000017, data_sig 00000000, bytes_mixed 0 cebdebda 5654007e
[    5.844118] random 0138 0000 0000 cebdebda 5654007e: trying to extract 128 bits from nonblocking
[    5.844120] random 0138 0000 0000 cebdebda 5654007e: debiting 128 entropy credits from nonblocking (unlimited)
[    5.844122] random 0138 0000 0000 cebdebda 5654007e: extract_entropy account returned: 16 
[    5.844126] random 0138 0000 0000 cebdebda 5654007e: urand_change_num 3758 extract_buf: pool_sig 00000017, data_sig fffffdb8, bytes_mixed 20 cebdebda 5654007e
[    5.844130] random 0138 0000 0000 3cd658b1 a2cfd982: urand_change_num 3759 extract_buf: pool_sig fffffcf5, data_sig 0000020b, bytes_mixed 20 3cd658b1 a2cfd982
[    5.846535] random 0138 0000 0000 3cd658b1 a2cfd982: rand_read_num 877 get_random_bytes(16): sig 0000000c 3cd658b1 a2cfd982
[    5.846539] random 0138 0000 0000 3cd658b1 a2cfd982: extract_entropy(.. 16 ..)
[    5.846542] random 0138 0000 0000 3cd658b1 a2cfd982: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    5.846545] random 0138 0000 0000 3cd658b1 a2cfd982: extract_entropy(.. 16 ..)
[    5.846548] random 0138 0000 0000 3cd658b1 a2cfd982: trying to extract 128 bits from input
[    5.846550] random 0138 0000 0000 3cd658b1 a2cfd982: debiting 0 entropy credits from input
[    5.846552] random 0138 0000 0000 3cd658b1 a2cfd982: extract_entropy account returned: 0 
[    5.846555] random 0138 0000 0000 3cd658b1 a2cfd982: urand_change_num 3760 xfer_secondary_pool(16): pool_sig 0000000c, data_sig 00000000, bytes_mixed 0 3cd658b1 a2cfd982
[    5.846558] random 0138 0000 0000 3cd658b1 a2cfd982: trying to extract 128 bits from nonblocking
[    5.846561] random 0138 0000 0000 3cd658b1 a2cfd982: debiting 128 entropy credits from nonblocking (unlimited)
[    5.846563] random 0138 0000 0000 3cd658b1 a2cfd982: extract_entropy account returned: 16 
[    5.846567] random 0138 0000 0000 3cd658b1 a2cfd982: urand_change_num 3761 extract_buf: pool_sig 0000000c, data_sig ffffffce, bytes_mixed 20 3cd658b1 a2cfd982
[    5.846572] random 0138 0000 0000 09456777 87792523: urand_change_num 3762 extract_buf: pool_sig 00000185, data_sig 00000130, bytes_mixed 20 09456777 87792523
[    5.848351] random 0138 0000 0000 ff9f4f3e 5cbdfa57: rand_read_num 878 get_random_bytes(16): sig 00000367 ff9f4f3e 5cbdfa57
[    5.848354] random 0138 0000 0000 ff9f4f3e 5cbdfa57: extract_entropy(.. 16 ..)
[    5.848357] random 0138 0000 0000 ff9f4f3e 5cbdfa57: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    5.848359] random 0138 0000 0000 ff9f4f3e 5cbdfa57: extract_entropy(.. 16 ..)
[    5.848362] random 0138 0000 0000 ff9f4f3e 5cbdfa57: trying to extract 128 bits from input
[    5.848364] random 0138 0000 0000 ff9f4f3e 5cbdfa57: debiting 0 entropy credits from input
[    5.848366] random 0138 0000 0000 ff9f4f3e 5cbdfa57: extract_entropy account returned: 0 
[    5.848369] random 0138 0000 0000 ff9f4f3e 5cbdfa57: urand_change_num 3763 xfer_secondary_pool(16): pool_sig 00000367, data_sig 00000000, bytes_mixed 0 ff9f4f3e 5cbdfa57
[    5.848372] random 0138 0000 0000 ff9f4f3e 5cbdfa57: trying to extract 128 bits from nonblocking
[    5.848374] random 0138 0000 0000 ff9f4f3e 5cbdfa57: debiting 128 entropy credits from nonblocking (unlimited)
[    5.848377] random 0138 0000 0000 ff9f4f3e 5cbdfa57: extract_entropy account returned: 16 
[    5.848380] random 0138 0000 0000 ff9f4f3e 5cbdfa57: urand_change_num 3764 extract_buf: pool_sig 00000367, data_sig 00000200, bytes_mixed 20 ff9f4f3e 5cbdfa57
[    5.848385] random 0138 0000 0000 ff9f4f3e 5cbdfa57: urand_change_num 3765 extract_buf: pool_sig 00000567, data_sig fffffe1f, bytes_mixed 20 ff9f4f3e 5cbdfa57
[    5.848580] random 0138 0000 0000 95fdaf08 ff027f98: add_disk_randomness(8:0) 95fdaf08 ff027f98
[    5.848594] random 0138 0000 0000 95fdaf08 ff027f98: add_timer_randomness(.. 8388864) with jiffies: 6203655104554262717, cycles: 6203655100259380689
[    5.848596] random 0138 0000 0000 95fdaf08 ff027f98: added 2 entropy credits to input
[    5.850024] RANDOM get_random_int call with cycles 50377119245607, jiffies 4294893757 and pid 1
[    5.860077] random 0140 0000 0000 95fdaf08 ff027f98: rand_read_num 879 get_random_bytes(16): sig 000000ff 95fdaf08 ff027f98
[    5.860081] random 0140 0000 0000 95fdaf08 ff027f98: extract_entropy(.. 16 ..)
[    5.860084] random 0140 0000 0000 95fdaf08 ff027f98: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    5.860086] random 0140 0000 0000 95fdaf08 ff027f98: extract_entropy(.. 16 ..)
[    5.860089] random 0140 0000 0000 95fdaf08 ff027f98: trying to extract 128 bits from input
[    5.860091] random 0140 0000 0000 95fdaf08 ff027f98: debiting 0 entropy credits from input
[    5.860093] random 0140 0000 0000 95fdaf08 ff027f98: extract_entropy account returned: 0 
[    5.860096] random 0140 0000 0000 95fdaf08 ff027f98: urand_change_num 3766 xfer_secondary_pool(16): pool_sig 000000ff, data_sig 00000000, bytes_mixed 0 95fdaf08 ff027f98
[    5.860099] random 0140 0000 0000 95fdaf08 ff027f98: trying to extract 128 bits from nonblocking
[    5.860101] random 0140 0000 0000 95fdaf08 ff027f98: debiting 128 entropy credits from nonblocking (unlimited)
[    5.860103] random 0140 0000 0000 95fdaf08 ff027f98: extract_entropy account returned: 16 
[    5.860107] random 0140 0000 0000 95fdaf08 ff027f98: urand_change_num 3767 extract_buf: pool_sig 000000ff, data_sig ffffffd9, bytes_mixed 20 95fdaf08 ff027f98
[    5.860112] random 0140 0000 0000 d79a896f 0fd63e57: urand_change_num 3768 extract_buf: pool_sig 000000a7, data_sig 000001e7, bytes_mixed 20 d79a896f 0fd63e57
[    5.860573] random 0140 0000 0000 d79a896f 0fd63e57: add_disk_randomness(8:0) d79a896f 0fd63e57
[    5.860577] random 0140 0000 0000 d79a896f 0fd63e57: add_timer_randomness(.. 8388864) with jiffies: 6327087808896753856, cycles: 6327087804601871825
[    5.860580] random 0140 0000 0000 d79a896f 0fd63e57: added 1 entropy credits to input
[    5.860647] random 0141 0000 0000 d79a896f 0fd63e57: add_disk_randomness(8:0) d79a896f 0fd63e57
[    5.860652] random 0141 0000 0000 d79a896f 0fd63e57: add_timer_randomness(.. 8388864) with jiffies: 6327857011769663680, cycles: 6327857007474781649
[    5.860706] random 0141 0000 0000 d79a896f 0fd63e57: add_disk_randomness(8:0) d79a896f 0fd63e57
[    5.860710] random 0141 0000 0000 d79a896f 0fd63e57: add_timer_randomness(.. 8388864) with jiffies: 6328460373070373056, cycles: 6328460368775491025
[    5.860765] random 0141 0000 0000 d79a896f 0fd63e57: add_disk_randomness(8:0) d79a896f 0fd63e57
[    5.860769] random 0141 0000 0000 d79a896f 0fd63e57: add_timer_randomness(.. 8388864) with jiffies: 6329065525372444864, cycles: 6329065521077562833
[    5.860823] random 0141 0000 0000 d79a896f 0fd63e57: add_disk_randomness(8:0) d79a896f 0fd63e57
[    5.860827] random 0141 0000 0000 d79a896f 0fd63e57: add_timer_randomness(.. 8388864) with jiffies: 6329664802159255744, cycles: 6329664797864373713
[    5.860892] random 0141 0000 0000 d79a896f 0fd63e57: add_disk_randomness(8:0) d79a896f 0fd63e57
[    5.860895] random 0141 0000 0000 d79a896f 0fd63e57: add_timer_randomness(.. 8388864) with jiffies: 6330371899805065408, cycles: 6330371895510183377
[    5.861038] random 0141 0000 0000 d79a896f 0fd63e57: add_disk_randomness(8:0) d79a896f 0fd63e57
[    5.861047] random 0141 0000 0000 d79a896f 0fd63e57: add_timer_randomness(.. 8388864) with jiffies: 6331871689499926720, cycles: 6331871685205044689
[    5.861056] random 0141 0000 0000 d79a896f 0fd63e57: add_disk_randomness(8:0) d79a896f 0fd63e57
[    5.861059] random 0141 0000 0000 d79a896f 0fd63e57: add_timer_randomness(.. 8388864) with jiffies: 6332060504852193472, cycles: 6332060500557311441
[    5.861193] random 0141 0000 0000 d79a896f 0fd63e57: add_disk_randomness(8:0) d79a896f 0fd63e57
[    5.861197] random 0141 0000 0000 d79a896f 0fd63e57: add_timer_randomness(.. 8388864) with jiffies: 6333472088803696832, cycles: 6333472084508814801
[    5.861336] random 0141 0000 0000 d79a896f 0fd63e57: add_disk_randomness(8:0) d79a896f 0fd63e57
[    5.861340] random 0141 0000 0000 d79a896f 0fd63e57: add_timer_randomness(.. 8388864) with jiffies: 6334949175301431488, cycles: 6334949171006549457
[    5.861415] random 0141 0000 0000 d79a896f 0fd63e57: add_disk_randomness(8:0) d79a896f 0fd63e57
[    5.861419] random 0141 0000 0000 d79a896f 0fd63e57: add_timer_randomness(.. 8388864) with jiffies: 6335758617722937536, cycles: 6335758613428055505
[    5.861484] random 0141 0000 0000 d79a896f 0fd63e57: add_disk_randomness(8:0) d79a896f 0fd63e57
[    5.861488] random 0141 0000 0000 d79a896f 0fd63e57: add_timer_randomness(.. 8388864) with jiffies: 6336471384725577920, cycles: 6336471380430695889
[    5.861647] random 0141 0000 0000 d79a896f 0fd63e57: add_disk_randomness(8:0) d79a896f 0fd63e57
[    5.861650] random 0141 0000 0000 d79a896f 0fd63e57: add_timer_randomness(.. 8388864) with jiffies: 6338146434855919808, cycles: 6338146430561037777
[    5.861765] random 0141 0000 0000 d79a896f 0fd63e57: rand_read_num 880 get_random_bytes(16): sig 00000471 d79a896f 0fd63e57
[    5.861768] random 0141 0000 0000 d79a896f 0fd63e57: extract_entropy(.. 16 ..)
[    5.861771] random 0141 0000 0000 d79a896f 0fd63e57: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    5.861774] random 0141 0000 0000 d79a896f 0fd63e57: extract_entropy(.. 16 ..)
[    5.861776] random 0141 0000 0000 d79a896f 0fd63e57: trying to extract 128 bits from input
[    5.861778] random 0141 0000 0000 d79a896f 0fd63e57: debiting 0 entropy credits from input
[    5.861781] random 0141 0000 0000 d79a896f 0fd63e57: extract_entropy account returned: 0 
[    5.861784] random 0141 0000 0000 d79a896f 0fd63e57: urand_change_num 3769 xfer_secondary_pool(16): pool_sig 00000471, data_sig 00000000, bytes_mixed 0 d79a896f 0fd63e57
[    5.861787] random 0141 0000 0000 d79a896f 0fd63e57: trying to extract 128 bits from nonblocking
[    5.861790] random 0141 0000 0000 d79a896f 0fd63e57: debiting 128 entropy credits from nonblocking (unlimited)
[    5.861792] random 0141 0000 0000 d79a896f 0fd63e57: extract_entropy account returned: 16 
[    5.861796] random 0141 0000 0000 d79a896f 0fd63e57: urand_change_num 3770 extract_buf: pool_sig 00000471, data_sig 00000107, bytes_mixed 20 d79a896f 0fd63e57
[    5.861800] random 0141 0000 0000 1c0e9a9e 5b6906d0: urand_change_num 3771 extract_buf: pool_sig 00000051, data_sig fffffe03, bytes_mixed 20 1c0e9a9e 5b6906d0
[    5.862143] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.862146] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6343254134518374592, cycles: 6343254130223492561
[    5.862263] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.862268] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6344501818222895296, cycles: 6344501813928013265
[    5.862275] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.862278] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6344611327004041408, cycles: 6344611322709159377
[    5.864013] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.864018] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6362528191101198529, cycles: 6362528186806316497
[    5.864151] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.864155] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6363938276109115585, cycles: 6363938271814233553
[    5.864262] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.864266] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6365085397449367745, cycles: 6365085393154485713
[    5.864380] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.864384] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6366302840289157313, cycles: 6366302835994275281
[    5.864451] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.864455] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6367029574525444289, cycles: 6367029570230562257
[    5.864648] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.864652] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6369056661650202817, cycles: 6369056657355320785
[    5.864722] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.864726] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6369819215913738433, cycles: 6369819211618856401
[    5.864795] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.864798] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6370567558130491585, cycles: 6370567553835609553
[    5.864853] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.864856] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6371166323816194241, cycles: 6371166319521312209
[    5.864911] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.864916] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6371777884209471681, cycles: 6371777879914589649
[    5.864996] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.865001] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6372645991589273793, cycles: 6372645987294391761
[    5.865079] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.865082] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6373492980614881473, cycles: 6373492976319999441
[    5.865209] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.865212] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6374830403366084801, cycles: 6374830399071202769
[    5.865416] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.865421] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6376976637178601665, cycles: 6376976632883719633
[    5.865492] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_disk_randomness(8:0) 1c0e9a9e 5b6906d0
[    5.865495] random 0141 0000 0000 1c0e9a9e 5b6906d0: add_timer_randomness(.. 8388864) with jiffies: 6377748769219207361, cycles: 6377748764924325329
[    5.865676] random 0141 0000 0000 1c0e9a9e 5b6906d0: rand_read_num 881 get_random_bytes(16): sig fffffc1f 1c0e9a9e 5b6906d0
[    5.865679] random 0141 0000 0000 1c0e9a9e 5b6906d0: extract_entropy(.. 16 ..)
[    5.865682] random 0141 0000 0000 1c0e9a9e 5b6906d0: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    5.865685] random 0141 0000 0000 1c0e9a9e 5b6906d0: extract_entropy(.. 16 ..)
[    5.865687] random 0141 0000 0000 1c0e9a9e 5b6906d0: trying to extract 128 bits from input
[    5.865689] random 0141 0000 0000 1c0e9a9e 5b6906d0: debiting 0 entropy credits from input
